eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	13	Box-197	0	-22.2287	4464.05	-78.6367	-0.0016274	-0.1	-0.00517792	0.000334067	38.4862	0.27524	38.4862	0	0	12.5191	12.4135	-0.20343	-12.5003	-0.647255	-0.0162501	-0.99853	-0.0517031
0	13	Box-196	0	-23.7389	4368.05	-83.5905	-0.00153475	-0.1	-0.00503635	0.000334038	38.8069	0.277951	38.8069	0	5.63041e-08	12.4556	12.3499	-0.190891	-12.4379	-0.626416	-0.0153263	-0.998617	-0.0502938
0	13	Box-195	0	-25.1866	4272.05	-88.5553	-0.00152407	-0.1	-0.00522612	0.00033407	39.1276	0.280679	39.1276	0	0	12.3692	12.2636	-0.18823	-12.3505	-0.645452	-0.0152181	-0.998522	-0.0521839
0	13	Box-194	0	-26.6111	4176.05	-93.6818	-0.00144763	-0.1	-0.00547743	0.000334111	39.4484	0.283435	39.4484	0	1.73735e-08	12.2297	12.1241	-0.176752	-12.2097	-0.668777	-0.0144532	-0.998399	-0.0546866
0	13	Box-193	0	-27.9631	4080.05	-99.0719	-0.00130546	-0.1	-0.00576192	0.000334158	39.7691	0.28621	39.7691	0	1.01829e-08	12.1643	12.0587	-0.158518	-12.1427	-0.699653	-0.0130319	-0.998259	-0.0575189
0	13	Box-192	0	-29.1951	3984.05	-104.715	-0.00140027	-0.1	-0.00603592	0.000334217	40.0899	0.289003	40.0899	0	0	12.0974	11.9917	-0.169065	-12.0738	-0.728763	-0.0139759	-0.998086	-0.0602437
0	13	Box-191	0	-30.6524	3888.05	-110.571	-0.00151422	-0.1	-0.0061088	0.000334237	40.4108	0.291819	40.4108	0	0	11.9542	11.8485	-0.180647	-11.9301	-0.728785	-0.0151123	-0.998025	-0.0609674
0	13	Box-190	0	-32.1416	3792.05	-116.489	-0.00155394	-0.1	-0.00614625	0.000334247	40.7317	0.294661	40.7317	0	0	11.8821	11.7765	-0.184263	-11.8578	-0.728812	-0.0155082	-0.997996	-0.0613394
0	13	Box-189	0	-33.667	3696.05	-122.424	-0.00155429	-0.1	-0.00614163	0.000334246	41.0526	0.297521	41.0526	0	0	11.8166	11.711	-0.18329	-11.7925	-0.724253	-0.0155118	-0.997999	-0.0612934
0	13	Box-188	0	-35.0687	3600.05	-128.544	-0.0013704	-0.1	-0.00675296	0.000334369	41.3735	0.300397	41.3735	0	0	11.7489	11.6432	-0.16062	-11.7206	-0.791489	-0.0136716	-0.997634	-0.0673699
0	13	Box-187	0	-36.3756	3504.05	-135.291	-0.00133613	-0.1	-0.00738936	0.000334517	41.6945	0.303291	41.6945	0	5.26555e-08	11.6774	11.5717	-0.155581	-11.6441	-0.860424	-0.0133238	-0.997192	-0.0736861
0	13	Box-186	0	-37.6672	3408.05	-142.389	-0.00141901	-0.1	-0.00733062	0.000334507	42.0157	0.306205	42.0157	0	4.77193e-08	11.6057	11.5001	-0.164222	-11.573	-0.848377	-0.0141507	-0.997224	-0.0731027
0	13	Box-185	0	-38.9342	3312.05	-149.522	-0.00123955	-0.1	-0.00756926	0.000334558	42.3368	0.309135	42.3368	0	2.47742e-08	11.5402	11.4346	-0.142622	-11.506	-0.870917	-0.0123592	-0.997071	-0.0754709
0	13	Box-184	0	-40.1169	3216.05	-156.956	-0.00125783	-0.1	-0.00799397	0.000334669	42.6581	0.312081	42.6581	0	7.64213e-08	11.4786	11.373	-0.143905	-11.4407	-0.914569	-0.0125373	-0.996742	-0.0796793
0	13	Box-183	0	-41.3517	3120.05	-164.808	-0.0011566	-0.1	-0.00862773	0.00033484	42.9794	0.315046	42.9794	0	0	11.4073	11.3016	-0.131434	-11.3638	-0.980441	-0.0115224	-0.996233	-0.0859523
0	13	Box-182	0	-42.4469	3024.05	-173.253	-0.000998626	-0.1	-0.00901686	0.000334948	43.3009	0.318029	43.3009	0	0	11.3431	11.2374	-0.112807	-11.2962	-1.01856	-0.00994541	-0.99591	-0.0897998
0	13	Box-181	0	-43.4339	2928.05	-182.191	-0.00118236	-0.1	-0.0096697	0.000335158	43.6225	0.321031	43.6225	0	0	11.2776	11.1719	-0.132708	-11.224	-1.08532	-0.0117679	-0.995288	-0.0962414
